Duration Used (days),Total Usage (minutes),Reason for Quitting,Cost Offered (rupees),Accepted Offer
67,6544,Unhappy,900,FALSE
293,15929,Expensive,700,TRUE
320,26846,Not Useful,500,TRUE
22,1795,Unhappy,500,TRUE
129,11027,Expensive,900,FALSE
156,6004,Unhappy,800,TRUE
157,8686,Expensive,800,FALSE
314,23414,Expensive,900,FALSE
171,3644,Expensive,900,TRUE
291,25667,Expensive,700,FALSE
287,17153,Not Useful,600,TRUE
143,11308,Unhappy,600,TRUE
363,11893,Expensive,700,FALSE
50,2780,Unhappy,700,TRUE
27,1529,Expensive,500,TRUE
22,1064,Unhappy,600,TRUE
166,9330,Others,900,FALSE
26,1812,Expensive,800,FALSE
123,10061,Unhappy,700,TRUE
43,3806,Expensive,800,TRUE
28,1255,Unhappy,600,TRUE
225,18745,Others,600,FALSE
12,1058,Expensive,800,FALSE
33,2433,Not Useful,800,FALSE
53,5163,Unhappy,500,TRUE
241,8431,Unhappy,500,TRUE
73,3050,Expensive,900,TRUE
352,31261,Others,600,TRUE
353,17292,Others,800,TRUE
352,10960,Expensive,900,TRUE
265,24570,Expensive,900,FALSE
267,13814,Not Useful,800,TRUE
312,10069,Unhappy,900,TRUE
183,14791,Expensive,700,FALSE
236,13788,Expensive,700,TRUE
91,8182,Expensive,800,FALSE
294,13005,Expensive,500,TRUE
152,8012,Unhappy,900,TRUE
160,3636,Unhappy,500,TRUE
147,12412,Not Useful,600,TRUE
83,5516,Unhappy,600,TRUE
94,3056,Unhappy,600,TRUE
59,3158,Expensive,500,TRUE
340,17008,Not Useful,500,TRUE
43,4173,Others,700,TRUE
224,11851,Unhappy,600,TRUE
267,15826,Expensive,500,FALSE
360,17625,Expensive,900,TRUE
64,5705,Expensive,800,TRUE
348,8363,Unhappy,900,FALSE
115,3919,Expensive,900,TRUE
10,911,Unhappy,600,TRUE
140,9443,Not Useful,600,TRUE
72,6144,Unhappy,700,FALSE
66,1459,Expensive,800,TRUE
230,20163,Unhappy,900,TRUE
340,27662,Not Useful,700,TRUE
98,6996,Not Useful,800,TRUE
119,9923,Others,900,TRUE
144,11663,Others,600,TRUE
148,11845,Unhappy,500,TRUE
308,21693,Unhappy,700,TRUE
133,10610,Not Useful,800,FALSE
63,2909,Expensive,900,FALSE
67,6616,Expensive,600,TRUE
155,9142,Not Useful,900,TRUE
216,18548,Unhappy,600,TRUE
313,16463,Unhappy,800,TRUE
27,932,Unhappy,600,TRUE
274,13632,Expensive,600,TRUE
199,5649,Expensive,800,TRUE
36,1053,Unhappy,800,TRUE
262,16632,Expensive,700,TRUE
252,15595,Unhappy,600,FALSE
226,8283,Expensive,700,FALSE
258,6273,Expensive,500,TRUE
185,11103,Unhappy,500,TRUE
240,12769,Unhappy,500,FALSE
75,5953,Unhappy,500,TRUE
235,12873,Not Useful,600,TRUE
189,14374,Expensive,700,FALSE
197,11378,Unhappy,800,TRUE
292,18856,Unhappy,600,TRUE
108,4211,Unhappy,700,TRUE
1,35,Unhappy,500,TRUE
31,2604,Not Useful,700,TRUE
308,10604,Not Useful,700,FALSE
74,4937,Unhappy,600,TRUE
245,7426,Expensive,600,TRUE
361,25435,Unhappy,700,TRUE
291,19072,Expensive,500,TRUE
314,28919,Expensive,900,FALSE
191,7649,Unhappy,600,TRUE
96,4889,Not Useful,900,TRUE
321,6831,Expensive,500,FALSE
335,29836,Unhappy,800,FALSE
274,8878,Not Useful,500,TRUE
38,941,Expensive,500,FALSE
222,6021,Not Useful,900,TRUE
149,14741,Unhappy,500,FALSE
203,16221,Unhappy,800,FALSE
223,6169,Expensive,600,TRUE
267,12601,Others,600,TRUE
111,3494,Not Useful,700,TRUE
89,3279,Expensive,900,TRUE
283,8157,Not Useful,500,TRUE
119,7545,Not Useful,700,TRUE
314,17613,Unhappy,800,TRUE
328,26085,Expensive,500,TRUE
224,4860,Expensive,700,TRUE
257,21246,Expensive,500,TRUE
119,7781,Expensive,800,TRUE
132,10168,Unhappy,600,TRUE
125,4331,Not Useful,500,TRUE
5,350,Unhappy,500,TRUE
298,13345,Expensive,800,TRUE
112,7678,Expensive,600,TRUE
303,16566,Not Useful,800,TRUE
27,2345,Expensive,800,TRUE
289,11887,Not Useful,700,TRUE
337,16220,Others,800,TRUE
29,1225,Expensive,500,TRUE
250,21191,Unhappy,900,TRUE
188,11849,Expensive,800,TRUE
151,3394,Unhappy,500,TRUE
350,23064,Unhappy,800,TRUE
277,16201,Not Useful,500,TRUE
93,5284,Unhappy,900,FALSE
342,25499,Others,900,FALSE
347,21257,Not Useful,700,TRUE
244,4958,Not Useful,800,TRUE
42,885,Expensive,500,TRUE
306,8712,Unhappy,800,TRUE
348,18362,Unhappy,700,TRUE
126,8216,Unhappy,600,TRUE
64,4914,Expensive,600,TRUE
322,11738,Expensive,800,FALSE
330,23193,Others,600,TRUE
141,10475,Unhappy,800,FALSE
157,9853,Expensive,700,FALSE
329,14031,Not Useful,700,TRUE
88,8623,Not Useful,700,FALSE
162,12288,Expensive,800,TRUE
357,15845,Unhappy,500,TRUE
341,31425,Expensive,800,FALSE
12,655,Unhappy,500,TRUE
310,7438,Not Useful,500,FALSE
267,9521,Expensive,600,TRUE
242,10885,Expensive,700,TRUE
233,10165,Not Useful,900,FALSE
354,30414,Not Useful,600,TRUE
38,3626,Expensive,500,TRUE
96,5838,Expensive,700,FALSE
273,19622,Not Useful,800,TRUE
265,6267,Expensive,800,FALSE
8,596,Expensive,600,TRUE
271,17089,Not Useful,500,TRUE
37,2127,Not Useful,500,TRUE
274,20482,Expensive,500,TRUE
70,1618,Expensive,900,FALSE
113,6738,Unhappy,800,FALSE
54,4953,Unhappy,800,FALSE
222,14270,Not Useful,600,TRUE
247,23391,Expensive,600,TRUE
243,14230,Expensive,700,TRUE
175,12535,Not Useful,600,FALSE
275,25853,Unhappy,600,FALSE
170,5724,Not Useful,900,TRUE
317,9969,Unhappy,500,TRUE
172,3653,Expensive,700,TRUE
317,18525,Unhappy,500,TRUE
33,2464,Unhappy,500,TRUE
226,17346,Not Useful,900,TRUE
36,1536,Expensive,900,TRUE
253,19250,Expensive,700,TRUE
123,7659,Expensive,500,TRUE
31,1135,Expensive,900,TRUE
284,26235,Expensive,900,TRUE
9,395,Not Useful,900,TRUE
17,1301,Expensive,900,FALSE
130,3348,Expensive,900,TRUE
282,22372,Unhappy,900,FALSE
176,14760,Others,900,FALSE
276,12839,Not Useful,800,TRUE
263,17486,Unhappy,700,TRUE
116,5872,Unhappy,700,TRUE
113,9284,Expensive,800,FALSE
109,8838,Not Useful,700,FALSE
301,20217,Others,500,TRUE
29,2807,Others,700,TRUE
233,10490,Others,800,TRUE
198,7069,Expensive,900,FALSE
263,8078,Not Useful,500,TRUE
319,21337,Expensive,800,TRUE
246,17295,Unhappy,700,TRUE
135,2860,Expensive,600,TRUE
10,361,Unhappy,900,FALSE
169,9700,Expensive,800,FALSE
309,19996,Expensive,600,TRUE
136,10159,Expensive,500,TRUE
229,9142,Unhappy,800,TRUE
72,6499,Expensive,700,FALSE
7,226,Expensive,700,TRUE
280,10586,Unhappy,900,FALSE
364,21927,Not Useful,900,FALSE
312,21681,Unhappy,700,TRUE
281,22418,Expensive,900,FALSE
37,1274,Unhappy,700,TRUE
204,15851,Unhappy,900,FALSE
56,3743,Others,600,FALSE
91,2722,Unhappy,600,FALSE
333,12601,Unhappy,800,TRUE
330,14783,Expensive,700,TRUE
107,10580,Unhappy,500,FALSE
301,6551,Not Useful,800,TRUE
177,14316,Expensive,700,TRUE
84,2540,Expensive,500,TRUE
84,5738,Expensive,600,TRUE
244,18918,Expensive,800,FALSE
272,24226,Expensive,700,FALSE
129,11485,Expensive,900,FALSE
56,3906,Not Useful,900,TRUE
143,6265,Not Useful,500,TRUE
138,12941,Expensive,800,TRUE
55,3157,Not Useful,500,TRUE
130,9424,Expensive,900,TRUE
82,3856,Expensive,500,TRUE
38,3669,Not Useful,900,FALSE
313,10823,Expensive,600,TRUE
207,15595,Expensive,600,TRUE
229,4664,Not Useful,700,FALSE
219,19911,Not Useful,500,TRUE
114,9002,Expensive,500,TRUE
16,1013,Unhappy,500,TRUE
116,5134,Not Useful,900,FALSE
308,12835,Unhappy,900,FALSE
111,8287,Unhappy,700,FALSE
187,7118,Not Useful,900,FALSE
9,838,Not Useful,900,TRUE
73,1879,Expensive,900,FALSE
119,5759,Expensive,600,TRUE
258,13562,Expensive,700,TRUE
182,4414,Expensive,900,FALSE
150,6354,Expensive,700,TRUE
36,2772,Expensive,700,FALSE
224,6901,Not Useful,900,TRUE
111,3625,Others,900,FALSE
312,9561,Expensive,700,TRUE
196,6898,Unhappy,900,FALSE
359,12832,Expensive,600,TRUE
236,14160,Unhappy,900,FALSE
89,5457,Not Useful,900,FALSE
303,9370,Expensive,900,TRUE
248,5676,Unhappy,500,TRUE
132,6304,Not Useful,800,FALSE
335,26310,Not Useful,500,TRUE
200,12474,Expensive,500,TRUE
24,1333,Expensive,900,TRUE
259,22585,Unhappy,700,TRUE
47,1239,Not Useful,800,TRUE
69,6552,Unhappy,800,FALSE
267,5755,Expensive,700,FALSE
288,23215,Unhappy,800,FALSE
18,1720,Expensive,600,TRUE
174,13834,Unhappy,600,TRUE
293,22863,Unhappy,700,TRUE
255,10900,Expensive,900,TRUE
305,18967,Unhappy,900,TRUE
112,6532,Others,700,FALSE
198,11812,Expensive,500,FALSE
186,4866,Not Useful,700,TRUE
50,1197,Others,900,TRUE
104,9350,Expensive,800,TRUE
129,7895,Unhappy,800,TRUE
265,23715,Expensive,900,TRUE
109,3007,Expensive,500,TRUE
336,25923,Expensive,500,TRUE
57,1828,Expensive,500,TRUE
289,9691,Unhappy,500,TRUE
239,18174,Not Useful,800,TRUE
71,2257,Expensive,700,FALSE
86,2342,Not Useful,900,FALSE
51,4641,Others,600,TRUE
4,165,Unhappy,600,TRUE
239,7771,Expensive,500,TRUE
76,6210,Expensive,600,TRUE
281,26770,Unhappy,500,TRUE
241,15026,Unhappy,800,FALSE
273,25604,Unhappy,700,TRUE
156,15478,Expensive,600,TRUE
145,7313,Unhappy,700,TRUE
318,11527,Expensive,600,TRUE
74,6483,Unhappy,800,TRUE
220,10762,Not Useful,600,TRUE
289,9051,Expensive,700,TRUE
39,2760,Not Useful,600,FALSE
171,8811,Expensive,600,TRUE
96,9374,Others,700,TRUE
184,14962,Unhappy,600,TRUE
229,14179,Unhappy,700,TRUE
43,3600,Others,600,TRUE
231,12330,Unhappy,800,TRUE
66,5409,Others,900,TRUE
253,16023,Unhappy,900,FALSE
240,7567,Others,600,FALSE
105,2409,Unhappy,800,FALSE
89,3681,Expensive,700,FALSE
3,201,Expensive,500,TRUE
61,2225,Unhappy,600,TRUE
214,7509,Unhappy,600,TRUE
105,9137,Not Useful,600,TRUE
193,8454,Expensive,600,TRUE
356,7198,Unhappy,600,TRUE
239,16077,Unhappy,500,TRUE
257,9880,Unhappy,500,TRUE
26,1126,Unhappy,600,TRUE
272,8421,Others,600,FALSE
123,8736,Expensive,900,FALSE
190,18275,Unhappy,600,TRUE
139,10900,Unhappy,500,TRUE
132,12797,Not Useful,500,TRUE
6,267,Expensive,900,TRUE
263,18571,Unhappy,900,FALSE
134,8031,Expensive,600,TRUE
88,3408,Not Useful,700,TRUE
85,3482,Not Useful,600,TRUE
82,7514,Others,600,FALSE
278,14504,Others,700,TRUE
167,4711,Not Useful,700,TRUE
248,5507,Expensive,600,TRUE
99,7633,Expensive,900,FALSE
119,5677,Unhappy,500,TRUE
322,9009,Unhappy,700,FALSE
271,19620,Not Useful,600,TRUE
92,2256,Expensive,500,FALSE
285,8730,Expensive,500,TRUE
105,10027,Expensive,600,TRUE
35,1289,Expensive,800,FALSE
252,22045,Not Useful,600,TRUE
1,33,Expensive,600,TRUE
64,5606,Unhappy,500,TRUE
47,2671,Unhappy,800,TRUE
5,285,Expensive,700,FALSE
98,2526,Others,600,TRUE
336,8149,Unhappy,800,TRUE
173,14055,Expensive,700,FALSE
138,11451,Expensive,500,TRUE
351,20445,Expensive,800,TRUE
270,20017,Unhappy,700,TRUE
177,16801,Expensive,700,TRUE
292,11653,Unhappy,900,FALSE
106,2929,Unhappy,700,TRUE
12,787,Others,700,TRUE
20,1629,Others,700,TRUE
227,22134,Not Useful,600,TRUE
261,8301,Expensive,600,TRUE
365,14084,Not Useful,900,FALSE
343,25795,Unhappy,800,FALSE
218,8744,Expensive,500,TRUE
251,17871,Expensive,600,TRUE
4,328,Others,800,TRUE
262,11380,Expensive,500,TRUE
21,1202,Others,600,TRUE
49,2205,Expensive,500,TRUE
135,3165,Expensive,800,TRUE
151,11563,Unhappy,700,FALSE
251,24909,Expensive,700,TRUE
96,5012,Expensive,700,FALSE
84,5101,Unhappy,800,FALSE
291,21734,Expensive,900,FALSE
198,6859,Unhappy,700,FALSE
214,4824,Expensive,600,TRUE
234,20191,Unhappy,900,FALSE
331,11929,Not Useful,700,FALSE
356,28397,Expensive,600,TRUE
48,3272,Expensive,500,TRUE
89,5594,Others,800,FALSE
112,3252,Expensive,800,TRUE
127,5494,Unhappy,900,FALSE
227,13313,Others,800,FALSE
334,27697,Expensive,700,FALSE
268,7369,Unhappy,800,FALSE
176,11703,Unhappy,700,FALSE
361,30509,Expensive,600,TRUE
245,12677,Expensive,600,TRUE
334,26672,Not Useful,600,TRUE
66,4844,Unhappy,900,FALSE
84,5295,Expensive,500,TRUE
71,3312,Expensive,900,TRUE
278,23143,Expensive,500,TRUE
54,1294,Expensive,600,TRUE
107,7576,Unhappy,700,FALSE
336,9327,Expensive,800,FALSE
202,14915,Expensive,500,TRUE
50,4843,Expensive,900,FALSE
207,8965,Not Useful,500,TRUE
155,10920,Not Useful,500,FALSE
272,14054,Expensive,800,TRUE
83,2103,Expensive,700,TRUE
239,13279,Not Useful,500,TRUE
147,12411,Others,900,FALSE
61,5950,Not Useful,700,TRUE
324,22551,Expensive,500,TRUE
323,30955,Not Useful,900,TRUE
297,24093,Unhappy,700,FALSE
296,26411,Expensive,700,FALSE
333,24807,Not Useful,500,TRUE
209,16038,Expensive,500,TRUE
269,8705,Unhappy,700,TRUE
190,7405,Unhappy,500,TRUE
358,14582,Expensive,900,TRUE
123,10424,Unhappy,500,FALSE
47,4609,Expensive,700,TRUE
37,2471,Not Useful,600,FALSE
56,5073,Expensive,600,TRUE
205,7704,Others,800,FALSE
47,1304,Unhappy,700,TRUE
187,5941,Others,700,TRUE
358,8074,Expensive,500,TRUE
233,15360,Not Useful,700,TRUE
320,19301,Expensive,800,TRUE
282,13127,Unhappy,600,FALSE
78,7005,Expensive,800,FALSE
292,11041,Unhappy,500,TRUE
274,10217,Unhappy,500,TRUE
202,16428,Unhappy,900,TRUE
33,1798,Expensive,900,FALSE
2,74,Not Useful,800,TRUE
211,10328,Expensive,800,TRUE
193,16226,Others,800,FALSE
177,10833,Unhappy,800,TRUE
19,1131,Unhappy,600,TRUE
319,9663,Expensive,700,FALSE
116,3214,Expensive,700,TRUE
11,470,Expensive,800,FALSE
172,16486,Expensive,500,TRUE
337,29952,Expensive,800,FALSE
34,3130,Expensive,500,TRUE
76,5149,Unhappy,700,FALSE
269,11271,Expensive,800,TRUE
176,4152,Expensive,500,FALSE
54,5342,Expensive,500,FALSE
2,128,Others,700,TRUE
134,12610,Others,700,TRUE
185,13909,Expensive,900,FALSE
318,27043,Expensive,800,TRUE
256,12856,Others,800,TRUE
123,6387,Not Useful,600,TRUE
321,6980,Unhappy,600,TRUE
135,5322,Unhappy,900,TRUE
275,20561,Not Useful,900,FALSE
203,6365,Expensive,500,TRUE
214,11653,Expensive,600,TRUE
171,9437,Not Useful,500,TRUE
61,3861,Others,500,TRUE
202,17842,Expensive,700,FALSE
259,15468,Expensive,700,FALSE
276,11873,Others,700,TRUE
172,12378,Unhappy,800,TRUE
170,9841,Expensive,600,FALSE
286,18873,Unhappy,700,TRUE
112,4601,Expensive,500,TRUE
196,6665,Expensive,900,FALSE
364,12254,Unhappy,800,TRUE
353,27610,Expensive,900,FALSE
290,9642,Expensive,800,FALSE
252,12302,Expensive,800,FALSE
297,12588,Unhappy,900,TRUE
356,31212,Not Useful,900,FALSE
297,23141,Expensive,500,TRUE
4,200,Not Useful,900,TRUE
224,10488,Unhappy,800,FALSE
278,8025,Others,800,TRUE
360,7822,Expensive,800,FALSE
261,9240,Expensive,500,FALSE
178,9823,Others,700,TRUE
21,667,Not Useful,800,TRUE
226,20127,Unhappy,600,TRUE
332,19841,Expensive,600,TRUE
147,4107,Unhappy,800,TRUE
243,9613,Others,500,TRUE
68,5540,Expensive,700,FALSE
120,10305,Expensive,900,TRUE
215,14154,Not Useful,600,TRUE
61,5291,Not Useful,500,TRUE
114,9889,Expensive,700,TRUE
34,3274,Unhappy,900,FALSE
159,8671,Others,900,TRUE
35,2973,Others,700,TRUE
156,6803,Unhappy,700,FALSE
58,3506,Expensive,800,TRUE
177,14400,Expensive,600,TRUE
271,10155,Expensive,500,FALSE
20,1439,Expensive,500,TRUE
285,24383,Not Useful,800,TRUE
319,28059,Expensive,900,FALSE
75,3471,Unhappy,700,FALSE
249,10525,Unhappy,900,TRUE
191,17828,Not Useful,500,TRUE
306,22176,Expensive,500,TRUE
137,12313,Expensive,500,TRUE
57,4115,Not Useful,700,TRUE
281,20635,Others,500,TRUE
331,32410,Expensive,600,TRUE
42,3305,Unhappy,700,FALSE
293,21743,Expensive,500,TRUE
240,12759,Not Useful,900,FALSE
47,1162,Unhappy,600,FALSE
258,10339,Expensive,600,FALSE
285,15784,Others,700,TRUE
26,2012,Expensive,800,FALSE
94,8092,Others,700,TRUE
170,5355,Expensive,800,TRUE
118,4644,Expensive,900,FALSE
91,2595,Expensive,900,FALSE
218,14416,Expensive,500,TRUE
289,28275,Expensive,600,TRUE
300,22077,Unhappy,500,TRUE
299,20957,Expensive,700,TRUE
207,18344,Others,600,TRUE
120,9852,Unhappy,600,TRUE
117,6696,Unhappy,600,TRUE
215,5015,Expensive,600,FALSE
306,6206,Not Useful,500,FALSE
114,10795,Not Useful,600,TRUE
193,7505,Not Useful,700,FALSE
246,16175,Expensive,900,FALSE
308,23428,Unhappy,600,TRUE
198,14956,Unhappy,700,FALSE
74,1904,Unhappy,700,TRUE
328,29516,Not Useful,700,TRUE
176,12066,Not Useful,800,TRUE
295,21434,Expensive,500,TRUE
206,6906,Unhappy,900,TRUE
333,19473,Unhappy,900,TRUE
244,6456,Others,700,TRUE
219,6726,Expensive,600,TRUE
112,7603,Not Useful,800,TRUE
295,15421,Expensive,700,FALSE
38,3650,Unhappy,800,FALSE
345,22253,Expensive,500,TRUE
127,8003,Unhappy,500,TRUE
348,25816,Expensive,600,TRUE
170,4413,Not Useful,500,FALSE
270,13796,Not Useful,700,TRUE
281,7481,Expensive,500,TRUE
354,19103,Not Useful,700,FALSE
39,1851,Expensive,700,FALSE
42,1226,Unhappy,600,TRUE
133,6943,Unhappy,500,FALSE
287,26913,Expensive,700,TRUE
225,20532,Unhappy,800,TRUE
302,15323,Unhappy,800,TRUE
184,17843,Unhappy,700,TRUE
28,2167,Not Useful,500,TRUE
69,5738,Others,900,FALSE
187,5460,Expensive,600,TRUE
58,4951,Expensive,800,FALSE
158,3894,Unhappy,900,TRUE
5,156,Not Useful,700,FALSE
198,16937,Not Useful,900,TRUE
119,9578,Expensive,600,FALSE
173,7633,Unhappy,800,FALSE
350,21132,Not Useful,500,TRUE
203,16438,Not Useful,600,TRUE
364,14836,Not Useful,600,TRUE
156,9812,Not Useful,600,TRUE
171,16263,Unhappy,800,TRUE
152,12002,Expensive,900,TRUE
94,4028,Expensive,700,TRUE
127,5962,Not Useful,700,FALSE
253,8736,Unhappy,500,TRUE
227,11191,Not Useful,600,TRUE
99,3256,Unhappy,600,TRUE
69,6555,Expensive,800,FALSE
150,7685,Others,700,FALSE
11,338,Not Useful,500,TRUE
305,30473,Unhappy,900,TRUE
81,3190,Expensive,600,TRUE
300,17739,Expensive,800,FALSE
116,7417,Unhappy,900,TRUE
264,15999,Others,500,TRUE
134,11850,Expensive,700,FALSE
164,9931,Expensive,700,TRUE
95,4047,Expensive,600,TRUE
210,5766,Expensive,600,TRUE
244,18169,Expensive,600,TRUE
171,4614,Expensive,700,TRUE
125,12190,Not Useful,500,TRUE
281,7727,Expensive,800,FALSE
74,4782,Expensive,700,FALSE
295,25022,Unhappy,600,TRUE
166,15673,Unhappy,600,TRUE
9,811,Unhappy,600,TRUE
322,31928,Unhappy,800,FALSE
342,27215,Not Useful,500,TRUE
152,14266,Not Useful,500,TRUE
202,5346,Unhappy,600,TRUE
103,3769,Expensive,700,TRUE
282,21376,Others,600,TRUE
175,11506,Expensive,900,FALSE
312,10803,Unhappy,700,TRUE
301,18793,Expensive,800,TRUE
319,8600,Not Useful,900,TRUE
104,9173,Unhappy,800,FALSE
101,5975,Unhappy,500,TRUE
66,4829,Expensive,800,TRUE
93,8363,Expensive,500,TRUE
17,1684,Others,800,TRUE
288,23158,Others,900,FALSE
162,9245,Expensive,800,TRUE
95,9196,Expensive,500,TRUE
5,233,Not Useful,500,TRUE
170,10270,Unhappy,700,TRUE
360,13807,Expensive,600,TRUE
227,8364,Unhappy,900,FALSE
271,12462,Expensive,700,FALSE
12,858,Not Useful,800,TRUE
288,22462,Unhappy,600,TRUE
309,14927,Expensive,800,FALSE
11,851,Expensive,700,TRUE
86,4651,Expensive,700,FALSE
256,20955,Expensive,700,FALSE
3,91,Not Useful,600,TRUE
363,12349,Expensive,500,TRUE
260,15147,Expensive,500,TRUE
177,7314,Expensive,800,FALSE
277,17148,Expensive,500,TRUE
110,3979,Expensive,500,TRUE
57,1800,Expensive,800,TRUE
179,13641,Unhappy,700,TRUE
4,304,Expensive,900,TRUE
269,15066,Not Useful,500,TRUE
299,13108,Expensive,800,TRUE
200,9036,Unhappy,500,TRUE
188,5191,Unhappy,500,TRUE
50,4776,Not Useful,700,TRUE
212,12823,Not Useful,800,TRUE
345,26756,Not Useful,700,TRUE
121,10300,Unhappy,700,TRUE
337,32183,Unhappy,700,FALSE
116,11241,Expensive,900,FALSE
281,24391,Expensive,800,FALSE
82,4907,Not Useful,800,FALSE
113,10113,Expensive,700,TRUE
128,4069,Expensive,600,TRUE
169,13750,Unhappy,600,FALSE
67,1443,Unhappy,700,FALSE
81,3362,Others,500,TRUE
15,835,Not Useful,500,TRUE
218,12566,Not Useful,700,TRUE
215,20960,Expensive,600,TRUE
123,11423,Expensive,600,TRUE
211,5583,Expensive,600,TRUE
311,8571,Expensive,700,TRUE
344,24143,Unhappy,700,TRUE
299,24502,Expensive,700,TRUE
179,6636,Expensive,600,TRUE
45,2215,Not Useful,800,FALSE
148,6107,Not Useful,700,TRUE
7,334,Unhappy,900,TRUE
131,9754,Unhappy,500,TRUE
180,6004,Unhappy,900,TRUE
263,22676,Expensive,700,FALSE
191,18403,Others,900,FALSE
187,15116,Unhappy,500,TRUE
130,3540,Expensive,800,FALSE
3,293,Expensive,500,FALSE
289,26367,Unhappy,500,TRUE
7,541,Expensive,800,TRUE
309,16797,Expensive,800,TRUE
36,2746,Unhappy,700,TRUE
170,4158,Unhappy,600,TRUE
29,2899,Not Useful,500,TRUE
136,11728,Not Useful,600,TRUE
238,19750,Expensive,900,TRUE
128,5447,Expensive,600,TRUE
248,13582,Expensive,900,FALSE
157,10331,Others,900,TRUE
346,33191,Not Useful,600,TRUE
75,1743,Not Useful,700,FALSE
241,23592,Unhappy,500,TRUE
347,22174,Not Useful,600,FALSE
41,2677,Not Useful,900,FALSE
128,7577,Unhappy,500,TRUE
11,260,Expensive,700,FALSE
107,6762,Unhappy,800,FALSE
44,2596,Unhappy,800,FALSE
272,16355,Not Useful,700,TRUE
196,12759,Expensive,700,TRUE
354,33302,Unhappy,900,TRUE
240,5266,Unhappy,900,TRUE
225,18456,Unhappy,900,FALSE
285,9919,Not Useful,800,FALSE
5,148,Expensive,800,FALSE
84,1776,Expensive,700,TRUE
42,3772,Expensive,900,TRUE
102,2542,Not Useful,700,FALSE
184,13055,Expensive,700,FALSE
160,13551,Expensive,900,FALSE
268,23206,Not Useful,600,FALSE
204,17183,Not Useful,500,TRUE
33,1580,Others,600,FALSE
180,16105,Expensive,900,FALSE
220,15827,Not Useful,900,TRUE
288,27774,Unhappy,900,TRUE
62,1666,Expensive,600,TRUE
302,12031,Unhappy,900,TRUE
246,23571,Others,700,FALSE
309,17291,Unhappy,900,FALSE
72,7035,Not Useful,600,TRUE
362,17012,Expensive,800,TRUE
18,812,Unhappy,600,TRUE
57,4466,Expensive,700,FALSE
78,5439,Expensive,900,FALSE
250,8367,Expensive,800,TRUE
30,2261,Expensive,500,TRUE
345,18898,Expensive,600,TRUE
106,8144,Expensive,500,TRUE
292,10279,Others,500,TRUE
141,6639,Unhappy,800,FALSE
251,20437,Expensive,500,TRUE
211,18147,Others,900,FALSE
155,13568,Expensive,900,FALSE
87,4147,Unhappy,800,TRUE
283,20929,Unhappy,500,TRUE
271,17585,Unhappy,800,TRUE
110,5044,Expensive,900,FALSE
169,13072,Unhappy,700,FALSE
206,5802,Unhappy,800,TRUE
262,18758,Others,900,FALSE
102,7461,Expensive,800,TRUE
209,11518,Unhappy,600,TRUE
342,30604,Others,500,FALSE
152,11891,Others,600,TRUE
222,16209,Others,600,TRUE
59,2437,Expensive,500,TRUE
17,961,Unhappy,700,TRUE
140,11880,Expensive,600,FALSE
319,11266,Unhappy,600,TRUE
220,18994,Not Useful,800,TRUE
27,733,Expensive,500,FALSE
15,542,Expensive,500,TRUE
310,24514,Not Useful,500,TRUE
284,18498,Expensive,700,TRUE
255,24202,Expensive,700,FALSE
7,657,Expensive,600,TRUE
88,3348,Expensive,800,TRUE
362,32651,Unhappy,800,FALSE
237,23210,Not Useful,700,FALSE
323,25870,Expensive,500,TRUE
134,8275,Not Useful,900,TRUE
239,12563,Expensive,900,TRUE
246,15640,Unhappy,500,TRUE
66,1473,Unhappy,800,FALSE
216,14872,Expensive,600,TRUE
11,447,Unhappy,900,FALSE
3,256,Expensive,500,FALSE
29,635,Unhappy,900,FALSE
282,19201,Unhappy,900,FALSE
272,14622,Expensive,600,FALSE
272,16764,Expensive,900,TRUE
90,3963,Not Useful,700,TRUE
313,21052,Expensive,500,TRUE
365,20241,Others,600,TRUE
142,14078,Expensive,500,TRUE
351,15976,Expensive,700,TRUE
235,17790,Others,800,FALSE
59,5678,Unhappy,500,TRUE
14,658,Not Useful,700,TRUE
266,13870,Expensive,700,TRUE
11,448,Expensive,900,FALSE
274,7123,Unhappy,900,FALSE
153,8844,Not Useful,700,FALSE
257,7995,Expensive,700,TRUE
273,11366,Unhappy,500,TRUE
159,5492,Others,600,TRUE
144,8224,Expensive,900,FALSE
102,5098,Others,500,TRUE
27,669,Expensive,700,FALSE
341,16974,Expensive,700,TRUE
15,718,Not Useful,500,TRUE
302,22761,Expensive,800,FALSE
194,19389,Expensive,900,FALSE
153,8921,Expensive,500,TRUE
124,7281,Expensive,600,TRUE
269,8591,Unhappy,700,TRUE
177,13819,Not Useful,900,FALSE
290,26795,Others,500,TRUE
259,24422,Expensive,900,FALSE
295,24109,Unhappy,600,FALSE
134,6969,Not Useful,800,TRUE
109,5786,Expensive,600,TRUE
12,317,Others,600,FALSE
295,27224,Unhappy,700,FALSE
34,3193,Unhappy,900,FALSE
91,6501,Expensive,700,TRUE
7,543,Unhappy,700,FALSE
89,8303,Not Useful,800,TRUE
100,7488,Expensive,800,FALSE
31,2478,Unhappy,500,TRUE
106,7943,Unhappy,600,TRUE
348,12926,Not Useful,600,TRUE
19,832,Unhappy,900,FALSE
276,27068,Not Useful,900,FALSE
243,18647,Not Useful,500,TRUE
81,7381,Not Useful,900,FALSE
61,2896,Not Useful,800,TRUE
87,6496,Expensive,700,FALSE
